"artist","song","song_parts","key","bpm","chords","link","roman"
"The Beatles","Things We Said Today","Chorus","Amaj",138,"A-D-B-E7-A-D-B-Bb","http://www.hooktheory.com/theorytab/view/the-beatles/things-we-said-today","I-IV-V/V-V-I-IV-V/V-V/V"
"The Beatles","Tomorrow Never Knows","Verse","Cmix",128,"C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-Bb(add9)-Bb(add9)-Bb(add9)-Bb(add9)-Bb(add9)-Bb(add9)-Bb(add9)-Bb(add9)-C-C-C-C-C-C-C-C","http://www.hooktheory.com/theorytab/view/the-beatles/tomorrow-never-knows","I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-NA-NA-NA-NA-NA-NA-NA-NA-I-I-I-I-I-I-I-I"
"The Beatles","Yellow Submarine","Verse","F#maj",128,"C#-B-F#-d#m-g#m-B-C#-B-C#-B-F#-d#m-g#m-B-C#","http://www.hooktheory.com/theorytab/view/the-beatles/yellow-submarine","V-IV-I-vi-ii-IV-V-IV-V-IV-I-vi-ii-IV-V"
"The Beatles","Yellow Submarine","Chorus","F#maj",112,"F#-C#-C#-F#-F#-C#-C#-F#","http://www.hooktheory.com/theorytab/view/the-beatles/yellow-submarine","I-V-V-I-I-V-V-I"
"The Beatles","Lucy in the Sky with Diamonds","Intro","Amaj",119,"A-A7-D-dm-A-A7-D-dm-A-A7-D-F-F-A-A7-D-dm-A-A7-D-D-dm-dm","http://www.hooktheory.com/theorytab/view/the-beatles/lucy-in-the-sky-with-diamonds","I-V/IV-IV-iv(min)-I-V/IV-IV-iv(min)-I-V/IV-IV-bVI(min)-bVI(min)-I-V/IV-IV-iv(min)-I-V/IV-IV-IV-iv(min)-iv(min)"
"The Beatles","Lucy in the Sky with Diamonds","Chorus","Gmaj",187,"G-C-D-G-C-D-G-C-D-A","http://www.hooktheory.com/theorytab/view/the-beatles/lucy-in-the-sky-with-diamonds","I-IV-V-I-IV-V-I-IV-V-V/V"
"The Beatles","Besame Mucho","Verse","Gmin",168,"gm-gm-gm-gm-gm-gm-gm-gm-cm-cm-cm6-cm6-cm-cm-am(b5)-am(b5)-cm-cm-do-do-cm-cm-D7-D7-gm-gm-D7-D7-gm-gm-gm-gm-G7-G7-G7-G7-G7-G7-G7-G7-G7-G7-cm-cm-cm-cm-cm7-cm7-dsus4-cm-gm-gm-gm-gm-gm-A-A-D7-gm-gm-cm-cm6-gm-gm-gm","http://www.hooktheory.com/theorytab/view/the-beatles/besame-mucho","i-i-i-i-i-i-i-i-iv-iv-iv-iv-iv-iv-NA-NA-iv-iv-NA-NA-iv-iv-I(maj)-I(maj)-i-i-I(maj)-I(maj)-i-i-i-i-NA-NA-NA-NA-NA-NA-NA-NA-NA-NA-iv-iv-iv-iv-iv-iv-NA-iv-i-i-i-i-i-NA-NA-I(maj)-i-i-iv-iv-i-i-i"
"The Beatles","Nowhere Man","Intro","Ebmaj",116,"fm-abm-Eb","http://www.hooktheory.com/theorytab/view/the-beatles/nowhere-man","ii-iv(min)-I"
"The Beatles","Nowhere Man","Verse","Emaj",112,"E-B-A-E-f#m-am-E","http://www.hooktheory.com/theorytab/view/the-beatles/nowhere-man","I-V-IV-I-ii-iv(min)-I"
"The Beatles","Nowhere Man","Chorus","Emaj",128,"g#m-A-g#m-A-g#m-f#m-B","http://www.hooktheory.com/theorytab/view/the-beatles/nowhere-man","iii-IV-iii-IV-iii-ii-V"
"The Beatles","Nowhere Man","Solo","Cmaj",120,"","http://www.hooktheory.com/theorytab/view/the-beatles/nowhere-man","NA"
"The Beatles","Cry Baby Cry","Verse","Gmaj",156,"G-am-F-G-em-A-F","http://www.hooktheory.com/theorytab/view/the-beatles/cry-baby-cry","I-ii-IV/IV-I-vi-V/V-IV/IV"
"The Beatles","Cry Baby Cry","Chorus","Gmaj",154,"em-B-em-c#m7(b5)-C-C7-G-em-B-em-c#m7(b5)-C-C7","http://www.hooktheory.com/theorytab/view/the-beatles/cry-baby-cry","vi-V/vi-vi-NA-IV-NA-I-vi-V/vi-vi-NA-IV-NA"
"The Beatles","Get Back","Verse","Amix",132,"A-A-D-A-A-A-D-A","http://www.hooktheory.com/theorytab/view/the-beatles/get-back","I-I-IV-I-I-I-IV-I"
"The Beatles","The Fool on the Hill","Intro","Dmaj",72,"D-D-G-D-G-em-A-D-bm-em-A","http://www.hooktheory.com/theorytab/view/the-beatles/the-fool-on-the-hill","I-I-IV-I-IV-ii-V-I-vi-ii-V"
"The Beatles","The Fool on the Hill","Chorus","Dmin",72,"dm-gm-dm-Bb-C-dm","http://www.hooktheory.com/theorytab/view/the-beatles/the-fool-on-the-hill","i-iv-i-VI-VII-i"
"The Beatles","Help","Intro","Amaj",191,"bm-G-E7-A7","http://www.hooktheory.com/theorytab/view/the-beatles/help","ii-IV/IV-V-V/IV"
"The Beatles","Help","Verse","Amaj",191,"A-c#m-f#m-D-A-A-c#m-f#m-D-A","http://www.hooktheory.com/theorytab/view/the-beatles/help","I-iii-vi-IV-I-I-iii-vi-IV-I"
"The Beatles","Help","Chorus","Bmin",190,"bm-bm-G-G-E-A-A7-A","http://www.hooktheory.com/theorytab/view/the-beatles/help","i-i-VI-VI-IV(maj)-VII-NA-VII"
"The Beatles","From Me To You","Intro","Cmaj",138,"C-C-am-am-C-C-am-am-C-C-am-am-C-C-G7-G7-F7-F7-am-am-C-G7-C-am-C-C-am-am-C-C-G7-G7-F-F-am-am-C-G7-C-C-gm-gm-C7-C7-F-F-F-F-D7-D7-D7-D7-G","http://www.hooktheory.com/theorytab/view/the-beatles/from-me-to-you","I-I-vi-vi-I-I-vi-vi-I-I-vi-vi-I-I-V-V-NA-NA-vi-vi-I-V-I-vi-I-I-vi-vi-I-I-V-V-IV-IV-vi-vi-I-V-I-I-v(min)-v(min)-V/IV-V/IV-IV-IV-IV-IV-V/V-V/V-V/V-V/V-V"
"The Beatles","Ob-La-Di Ob-La-Da","Verse","Bbmaj",224,"Bb-Bb-F-F-F7-F7-Bb-Bb-Bb-Bb-Eb-Eb-Bb-F-Bb","http://www.hooktheory.com/theorytab/view/the-beatles/ob-la-di-ob-la-da","I-I-V-V-V-V-I-I-I-I-IV-IV-I-V-I"
"The Beatles","Ob-La-Di Ob-La-Da","Chorus","Bbmaj",223,"Bb-Eb-Bb-F-Bb-Bb-F-gm-Bb-F-Bb-Bb-F-gm-Bb-F-Bb","http://www.hooktheory.com/theorytab/view/the-beatles/ob-la-di-ob-la-da","I-IV-I-V-I-I-V-vi-I-V-I-I-V-vi-I-V-I"
"The Beatles","Ob-La-Di Ob-La-Da","Bridge","Bbmaj",223,"Eb-Bb-Eb-F","http://www.hooktheory.com/theorytab/view/the-beatles/ob-la-di-ob-la-da","IV-I-IV-V"
"The Beatles","Rocky Raccoon","Verse","Cmaj",76,"am-Dsus4-D-G7-C-G","http://www.hooktheory.com/theorytab/view/the-beatles/rocky-raccoon","vi-V/V-V/V-V-I-V"
"The Beatles","I Will","Verse","Fmaj",104,"F-dm-gm-C-F-dm-am-F-Bb-C-dm-am-Bb-C-F-dm","http://www.hooktheory.com/theorytab/view/the-beatles/i-will","I-vi-ii-V-I-vi-iii-I-IV-V-vi-iii-IV-V-I-vi"
"The Beatles","Happiness is a Warm Gun","Intro","Emin",156,"am(add9)-Fmaj7-em-am-em-em","http://www.hooktheory.com/theorytab/view/the-beatles/happiness-is-a-warm-gun","iv-vi/IV-i-iv-i-i"
"The Beatles","Happiness is a Warm Gun","Verse","Emin",134,"dm-am-dm-am-am-dm-am-dm-am-am","http://www.hooktheory.com/theorytab/view/the-beatles/happiness-is-a-warm-gun","IV/IV-iv-IV/IV-iv-iv-IV/IV-iv-IV/IV-iv-iv"
"The Beatles","She Loves You","Verse","Gmaj",153,"G-G-em-bm-D-G-em-bm-D-G-em-cm-D","http://www.hooktheory.com/theorytab/view/the-beatles/she-loves-you","I-I-vi-iii-V-I-vi-iii-V-I-vi-iv(min)-V"
"The Beatles","Hey Bulldog","Intro","Cmix",103,"C7-gm-C7-gm-Bb-gm-F-F7-Bb-gm-C7","http://www.hooktheory.com/theorytab/view/the-beatles/hey-bulldog","NA-NA-NA-NA-NA-NA-IV-NA-NA-NA-NA"
"The Beatles","Hey Bulldog","Bridge","Cmin",103,"cm-Ab-ao-cm7-fm-Db-do-fm7-co-fm","http://www.hooktheory.com/theorytab/view/the-beatles/hey-bulldog","i-VI-NA-i-iv-vi/IV-NA-iv-NA-iv"
"The Beatles","Hey Bulldog","Solo","Cmix",103,"C7-gm-C7-gm-Bb-gm-F-F7-Bb-gm-C7","http://www.hooktheory.com/theorytab/view/the-beatles/hey-bulldog","NA-NA-NA-NA-NA-NA-IV-NA-NA-NA-NA"
"The Beatles","Girl","Verse","Cmin",94,"cm-G7-cm-fm-Eb-G7-cm-G7-cm-fm-cm","http://www.hooktheory.com/theorytab/view/the-beatles/girl","i-I(maj)-i-iv-III-I(maj)-i-I(maj)-i-iv-i"
"The Beatles","Girl","Chorus","Ebmaj",94,"Eb-gm-fm-Bb7-Eb-gm-fm-Bb7","http://www.hooktheory.com/theorytab/view/the-beatles/girl","I-iii-ii-V-I-iii-ii-V"
"The Beatles","Girl","Bridge","Ebmaj",94,"fm-C-fm-C-fm-C-fm-Ab","http://www.hooktheory.com/theorytab/view/the-beatles/girl","ii-I/vi-ii-I/vi-ii-I/vi-ii-IV"
"The Beatles","She's Leaving Home","Verse","Emaj",128,"E-bm-f#m7-f#m7-c#m7-c#m7-F#7-F#7-Amaj7-Amaj7-B7-B7-Amaj7-Amaj7-B7-B7","http://www.hooktheory.com/theorytab/view/the-beatles/shes-leaving-home","I-v(min)-ii-ii-vi-vi-V/V-V/V-IV-IV-V-V-IV-IV-V-V"
"The Beatles","I Don't Want To Spoil The Party","Verse","Gmaj",96,"G-G-G-D7-em-B7-am7-D-G-F-G","http://www.hooktheory.com/theorytab/view/the-beatles/i-dont-want-to-spoil-the-party","I-I-I-V-vi-V/vi-ii-V-I-IV/IV-I"
"The Beatles","I Don't Want To Spoil The Party","Chorus","Gmaj",188,"G-G-em7-A-C-D","http://www.hooktheory.com/theorytab/view/the-beatles/i-dont-want-to-spoil-the-party","I-I-vi-V/V-IV-V"
"The Beatles","She Came in through the Bathroom Window","Verse","Amix",81,"A-D-D-D-f#m-A-A-f#m7-f#m-D-D-D-f#m-A-A-f#m7-f#m7-D-f#m-D-D-D","http://www.hooktheory.com/theorytab/view/the-beatles/she-came-in-through-the-bathroom-window","I-IV-IV-IV-NA-I-I-NA-NA-IV-IV-IV-NA-I-I-NA-NA-IV-NA-IV-IV-IV"
"The Beatles","ALL I'VE GOT TO DO","Verse","Emaj",126,"c#m-c#m-E-E-c#m-c#m-f#m-f#m-am-E-E","http://www.hooktheory.com/theorytab/view/the-beatles/all-ive-got-to-do","vi-vi-I-I-vi-vi-ii-ii-iv(min)-I-I"
"The Beatles","Fixing A Hole","Verse","Fmin",107,"F-C-fm-fm7-Bb-fm-Bb-fm-Bb","http://www.hooktheory.com/theorytab/view/the-beatles/fixing-a-hole","I(maj)-V(maj)-i-i-IV(maj)-i-IV(maj)-i-IV(maj)"
"The Beatles","Dear Prudence","Verse","Dmaj",74,"D-D7-bm7-B-b6-D-D7-bm7-B-b6-D-D7-bm7-B-b6-D-D7-bm7-B-b6","http://www.hooktheory.com/theorytab/view/the-beatles/dear-prudence","I-V/IV-vi-I/vi-NA-I-V/IV-vi-I/vi-NA-I-V/IV-vi-I/vi-NA-I-V/IV-vi-I/vi-NA"
"The Beatles","Your Mother Should Know","Verse","Amin",120,"am-Fmaj7-A7-dm-G7-C-A7-D-G7-C-E7","http://www.hooktheory.com/theorytab/view/the-beatles/your-mother-should-know","i-VI-NA-iv-NA-III-NA-IV(maj)-NA-III-I(maj)"
"The Beatles","Martha My Dear","Chorus","Ebmaj",96,"Eb-D-gm-gm-C7-F-Bb-Ab(add9)-Bb7-Ab-Bb7-Ab-Bb-Bb7","http://www.hooktheory.com/theorytab/view/the-beatles/martha-my-dear","I-NA-iii-iii-NA-V/V-V-IV-V-IV-V-IV-V-V"
"The Beatles","Good Day Sunshine","Verse","Amaj",117,"A-F#-B-E-A-A-F#-B-E-A","http://www.hooktheory.com/theorytab/view/the-beatles/good-day-sunshine","I-I/vi-V/V-V-I-I-I/vi-V/V-V-I"
"The Beatles","Good Day Sunshine","Chorus","Amaj",128,"B-F#-B-F#-E7","http://www.hooktheory.com/theorytab/view/the-beatles/good-day-sunshine","V/V-I/vi-V/V-I/vi-V"
"The Beatles","Only a Northern Song","Verse","Amaj",98,"A-bm-E7-D-D","http://www.hooktheory.com/theorytab/view/the-beatles/only-a-northern-song","I-ii-V-IV-IV"
"The Beatles","Only a Northern Song","Chorus","Amaj",96,"E-bm7-G-C#7-F#7-bm-F#7-D-A-E-E","http://www.hooktheory.com/theorytab/view/the-beatles/only-a-northern-song","V-ii-IV/IV-V/vi-NA-ii-NA-IV-I-V-V"
"The Beatles","Sexy Sadie","Verse","Gmaj",153,"G-F#-bm-C-D-G-F#-C-D-G-F#-F-D","http://www.hooktheory.com/theorytab/view/the-beatles/sexy-sadie","I-bVII(min)-iii-IV-V-I-bVII(min)-IV-V-I-bVII(min)-IV/IV-V"
"The Beatles","I'm So Tired","Verse","Amaj",136,"A-G#-D-E-A-f#m-D-E-A-am-f#m-dm-A-G#-D-E-A-f#m-D-E-A-am-f#m7-dm7-dm6-dm","http://www.hooktheory.com/theorytab/view/the-beatles/im-so-tired","I-NA-IV-V-I-vi-IV-V-I-i(min)-vi-iv(min)-I-NA-IV-V-I-vi-IV-V-I-i(min)-vi-iv(min)-iv(min)-iv(min)"
"The Beatles","I'm So Tired","Chorus","Amaj",128,"A-E7-D-A","http://www.hooktheory.com/theorytab/view/the-beatles/im-so-tired","I-V-IV-I"
"The Beatles","Elenor Rigby","Verse","Edor",136,"em-em-em-C-C-em","http://www.hooktheory.com/theorytab/view/the-beatles/elenor-rigby","i-i-i-NA-NA-i"
"The Beatles","Glass Onion","Verse","Cmaj",120,"am-F7-am-F7-am-gm7-C7-gm7-C7-F7-D7-F7-D7-F-G","http://www.hooktheory.com/theorytab/view/the-beatles/glass-onion","vi-NA-vi-NA-vi-v(min)-V/IV-v(min)-V/IV-NA-V/V-NA-V/V-IV-V"
"The Beatles","Glass Onion","Bridge","Amin",120,"am-dm7-D7-am7","http://www.hooktheory.com/theorytab/view/the-beatles/glass-onion","i-iv-vii/V-NA"
"The Beatles","Maxwell's Silver Hammer","Verse","Dmaj",132,"D-B7-em-em-A7-A7-D-A7","http://www.hooktheory.com/theorytab/view/the-beatles/maxwells-silver-hammer","I-NA-ii-ii-V-V-I-V"
"The Beatles","Two Of Us","Verse","Gmaj",115,"G-C-am-G-C-am-G-D-C-G-D-C-G-C-G","http://www.hooktheory.com/theorytab/view/the-beatles/two-of-us","I-IV-ii-I-IV-ii-I-V-IV-I-V-IV-I-IV-I"
"The Beatles","Two Of Us","Bridge","Gmin",109,"Bb-dm-gm-am-D7","http://www.hooktheory.com/theorytab/view/the-beatles/two-of-us","III-v-i-ii-I(maj)"
"The Beatles","Julia","Verse","Dmaj",66,"D-bm7-f#m-D-bm7-f#m-A","http://www.hooktheory.com/theorytab/view/the-beatles/julia","I-vi-iii-I-vi-iii-V"
"The Beatles","It Won't Be Long","Verse","Emaj",136,"E-C-E-E-C-E-E","http://www.hooktheory.com/theorytab/view/the-beatles/it-wont-be-long","I-bVI(min)-I-I-bVI(min)-I-I"
"The Beatles","It Won't Be Long","Chorus","Emaj",128,"c#m-c#m-E-E-c#m-A-a#o-E-E","http://www.hooktheory.com/theorytab/view/the-beatles/it-wont-be-long","vi-vi-I-I-vi-IV-vii/V-I-I"
"The Beatles","Paperback Writer","Intro","Gmaj",128,"G-G-G-C-G","http://www.hooktheory.com/theorytab/view/the-beatles/paperback-writer","I-I-I-IV-I"
"The Beatles","Good Night","Intro","Gmaj",65,"G-bm-am7-D7sus4-D7-G-bm-am7-am-bm-am7-C-D7-D7-G-bm-am7-bm-am7-C-D7-D7","http://www.hooktheory.com/theorytab/view/the-beatles/good-night","I-iii-ii-V-V-I-iii-ii-ii-iii-ii-IV-V-V-I-iii-ii-iii-ii-IV-V-V"
"The Beatles","Good Night","Chorus","Gmaj",65,"Gmaj7-Csus#4-Gmaj7-Csus#4-G-C-G-C","http://www.hooktheory.com/theorytab/view/the-beatles/good-night","I-NA-I-NA-I-IV-I-IV"
"The Beatles","Good Night","Bridge","Gmaj",65,"G-am-A-dm-G-C-D-C-D","http://www.hooktheory.com/theorytab/view/the-beatles/good-night","I-ii-V/V-v(min)-I-IV-V-IV-V"
"The Beatles","The End","Solo","Cmaj",128,"","http://www.hooktheory.com/theorytab/view/the-beatles/the-end","NA"
"The Beatles","The Night Before","Intro","Dmaj",128,"D-D-F-F-G-G-A7-A7","http://www.hooktheory.com/theorytab/view/the-beatles/the-night-before","I-I-bIII(min)-bIII(min)-IV-IV-V-V"
"The Beatles","The Continuing Story of Bungalow Bill","Chorus","Amin",112,"C-G-C-fm-C-fm-G-A-E-A-dm-A-dm-E","http://www.hooktheory.com/theorytab/view/the-beatles/the-continuing-story-of-bungalow-bill","III-VII-III-NA-III-NA-VII-I(maj)-V(maj)-I(maj)-iv-I(maj)-iv-V(maj)"
"The Beatles","The Ballad of John and Yoko","Verse","Emaj",136,"E-E-E-E-E7-E7-E7-E7","http://www.hooktheory.com/theorytab/view/the-beatles/the-ballad-of-john-and-yoko","I-I-I-I-V/IV-V/IV-V/IV-V/IV"
"The Beatles","I'm Happy Just To Dance With You","Intro","C#min",127,"c#m-f#m-G#7-c#m-f#m-G#7","http://www.hooktheory.com/theorytab/view/the-beatles/im-happy-just-to-dance-with-you","i-iv-I(maj)-i-iv-I(maj)"
"The Beatles","I'm Happy Just To Dance With You","Verse","C#min",125,"c#m-f#m-G#7-A-B-E-B7","http://www.hooktheory.com/theorytab/view/the-beatles/im-happy-just-to-dance-with-you","i-iv-I(maj)-VI-VII-III-NA"
"The Beatles","I've Just Seen A Face","Verse","Amaj",119,"A-f#m-D-E-A","http://www.hooktheory.com/theorytab/view/the-beatles/ive-just-seen-a-face","I-vi-IV-V-I"
"The Beatles","I've Just Seen A Face","Chorus","Amaj",119,"E7-D-A-D-A","http://www.hooktheory.com/theorytab/view/the-beatles/ive-just-seen-a-face","V-IV-I-IV-I"
"The Beatles","Everybody's Got Something to Hide","Verse","Emix",118,"E-E-E-A-D-B-E-D-G-E-G-D","http://www.hooktheory.com/theorytab/view/the-beatles/everybodys-got-something-to-hide","I-I-I-IV-VII-v-I-VII-NA-I-NA-VII"
"The Beatles","Think For Yourself","Verse","Gmaj",128,"am-dm-Bb-C-G7-G7-am-dm-Bb-C-G7-am","http://www.hooktheory.com/theorytab/view/the-beatles/think-for-yourself","ii-v(min)-bIII(min)-IV-V/IV-V/IV-ii-v(min)-bIII(min)-IV-V/IV-ii"
"The Beatles","Think For Yourself","Chorus","Gmaj",128,"C-C-G7-G7-Eb-D7-G7-G7-Eb-D7-C-G-G-G7-G","http://www.hooktheory.com/theorytab/view/the-beatles/think-for-yourself","IV-IV-V/IV-V/IV-bVI(min)-V-V/IV-V/IV-bVI(min)-V-IV-I-I-V/IV-I"
"The Beatles","What You're Doing","Verse","Dmaj",128,"D-G-D-G-bm-G-G-D","http://www.hooktheory.com/theorytab/view/the-beatles/what-youre-doing","I-IV-I-IV-vi-IV-IV-I"
"The Beatles","What You're Doing","Bridge","Dmaj",128,"G-bm-G-bm-em-em-A-A","http://www.hooktheory.com/theorytab/view/the-beatles/what-youre-doing","IV-vi-IV-vi-ii-ii-V-V"
"The Beatles","Sgt Pepper's Lonely Hearts Club Band","Intro","Gmaj",95,"A7-C-G","http://www.hooktheory.com/theorytab/view/the-beatles/sgt-peppers-lonely-hearts-club-band","V/V-IV-I"
"The Beatles","Sgt Pepper's Lonely Hearts Club Band","Verse","Gmaj",91,"G-A7-C-G-G-A7-C-G-A7-C7-G-G-C-c#o-G-G","http://www.hooktheory.com/theorytab/view/the-beatles/sgt-peppers-lonely-hearts-club-band","I-V/V-IV-I-I-V/V-IV-I-V/V-NA-I-I-IV-vii/V-I-I"
"The Beatles","If I Needed Someone","Intro","Amix",128,"A-A","http://www.hooktheory.com/theorytab/view/the-beatles/if-i-needed-someone","I-I"
"The Beatles","If I Needed Someone","Verse","Amix",128,"A-G-A","http://www.hooktheory.com/theorytab/view/the-beatles/if-i-needed-someone","I-VII-I"
"The Beatles","If I Needed Someone","Chorus","Bmin",128,"em-F#-D-f#m-bm-em-F#-bm-E","http://www.hooktheory.com/theorytab/view/the-beatles/if-i-needed-someone","iv-V(maj)-III-v-i-iv-V(maj)-i-IV(maj)"
"The Beatles","Please Please Me","Verse","Emaj",140,"E-E-A-E-E-G-A-B-E-E-A-E-E-A-f#m-c#m-A-E-A-B7-E-E-B","http://www.hooktheory.com/theorytab/view/the-beatles/please-please-me","I-I-IV-I-I-bIII(min)-IV-V-I-I-IV-I-I-IV-ii-vi-IV-I-IV-V-I-I-V"
"The Beatles","Please Please Me","Bridge","Emaj",140,"A-B-E-E-E7-A-B-E-A-B-E-A-B","http://www.hooktheory.com/theorytab/view/the-beatles/please-please-me","IV-V-I-I-V/IV-IV-V-I-IV-V-I-IV-V"
"The Beatles","Hold Me Tight","Verse","Fmaj",136,"F-Bb-G-C7-F-Bb-G-C7","http://www.hooktheory.com/theorytab/view/the-beatles/hold-me-tight","I-IV-V/V-V-I-IV-V/V-V"
"The Beatles","Hold Me Tight","Chorus","Fmaj",136,"F-F7-Bb-bbm-F-bbm-F-C","http://www.hooktheory.com/theorytab/view/the-beatles/hold-me-tight","I-V/IV-IV-iv(min)-I-iv(min)-I-V"
"The Beatles","Hold Me Tight","Bridge","Fmaj",136,"F-Ab-F-Bb-gm-G-C","http://www.hooktheory.com/theorytab/view/the-beatles/hold-me-tight","I-bIII(min)-I-IV-ii-V/V-V"
"The Beatles","I'm Only Sleeping","Verse","D#min",103,"d#m-g#m-F#-B-F#-A#7-d#m-g#m-F#-B-F#-B-B-F#-g#m-a#m-g#m-B-d#m-A#7","http://www.hooktheory.com/theorytab/view/the-beatles/im-only-sleeping","i-iv-III-VI-III-I(maj)-i-iv-III-VI-III-VI-VI-III-iv-v-iv-VI-i-I(maj)"
"The Beatles","I'm Only Sleeping","Bridge","D#min",103,"c#m-D#-g#m-c#m-D#-g#m-F#-B-F#-A#7","http://www.hooktheory.com/theorytab/view/the-beatles/im-only-sleeping","IV/IV-I(maj)-iv-IV/IV-I(maj)-iv-III-VI-III-I(maj)"
"The Beatles","Wait","Verse","F#min",130,"f#m7-B-bm-f#m-C#7-f#m-f#m7-B-bm-f#m-C#7-f#m","http://www.hooktheory.com/theorytab/view/the-beatles/wait","i-IV(maj)-iv-i-I(maj)-i-i-IV(maj)-iv-i-I(maj)-i"
"The Beatles","Wait","Chorus","Amaj",130,"A-Dmaj7-Dmaj9-A-Dmaj7-Dmaj9-A-Dmaj7-Dmaj9-A-C#7-f#m","http://www.hooktheory.com/theorytab/view/the-beatles/wait","I-IV-NA-I-IV-NA-I-IV-NA-I-V/vi-vi"
"The Beatles","Wait","Bridge","Amaj",130,"bm-E-A-f#m-bm-E-A-C#7","http://www.hooktheory.com/theorytab/view/the-beatles/wait","ii-V-I-vi-ii-V-I-V/vi"
"Beatles","Day Tripper","Intro","Fmaj",76,"F-C-C7-C7sus4-C7-F-Bb-F-C-F","http://www.hooktheory.com/theorytab/view/beatles/hey-jude","I-V-V-V-V-I-IV-I-V-I"
"Beatles","Day Tripper","Chorus","Fmaj",76,"F-C-C7-C7sus4-C7-F-Bb-F-C-F","http://www.hooktheory.com/theorytab/view/beatles/hey-jude","I-V-V-V-V-I-IV-I-V-I"
"The Beatles","Being For The Benefit Of Mr Kite","Intro","Gmix",128,"G-C-G-C-G-C-G","http://www.hooktheory.com/theorytab/view/the-beatles/love-me-do","I-IV-I-IV-I-IV-I"
"The Beatles","Because","Verse","Cmaj",128,"","http://www.hooktheory.com/theorytab/view/the-beatles/drive-my-car","NA"
"The Beatles","Black Beatles","Intro","Cmin",109,"Bb-A-dm-G","http://www.hooktheory.com/theorytab/view/the-beatles/being-for-the-benefit-of-mr-kite","VII-NA-ii-V(maj)"
"The Beatles","Real Love","Intro","C#min",81,"c#m-c#m-d#m7(b5)-G#7-A-c#m-A7-A(add9)-D-cxo","http://www.hooktheory.com/theorytab/view/the-beatles/because","i-i-NA-I(maj)-VI-i-NA-VI-vi/IV-NA"
"The Beatles","Real Love","Verse","C#min",80,"cxo-c#m-c#m-d#m7(b5)-G#7-A-c#m-A7-A(add9-)","http://www.hooktheory.com/theorytab/view/the-beatles/because","NA-i-i-NA-I(maj)-VI-i-NA-NA-NA"
"The Beatles","Real Love","Chorus","C#min",80,"cxo-F#-F#-G#7-G#7","http://www.hooktheory.com/theorytab/view/the-beatles/because","NA-IV(maj)-IV(maj)-I(maj)-I(maj)"
"The Beatles","You Can't Do That","Verse","Dmix",133,"D-D7-D7-D-D7-D7-C-D","http://www.hooktheory.com/theorytab/view/the-beatles/taxman","I-NA-NA-I-NA-NA-VII-I"
"Beatles","Love Me Do","Verse","Ebmaj",99,"Eb-gm-cm-do-Ab-fm-Bb-Eb-Ab-Eb-Ab-Eb-gm-cm-do-Ab-fm-Bb-Eb-Ab-Eb-Ab","http://www.hooktheory.com/theorytab/view/beatles/real-love","I-iii-vi-vii-IV-ii-V-I-IV-I-IV-I-iii-vi-vii-IV-ii-V-I-IV-I-IV"
"Beatles","Love Me Do","Pre-Chorus","Ebmaj",99,"Eb-gm-cm-do-Ab-fm-Eb-Ab-Eb-Ab-Eb-abm-Eb-abm-Eb-cm-Ab-Bb-Eb-cm-Ab-Bb","http://www.hooktheory.com/theorytab/view/beatles/real-love","I-iii-vi-vii-IV-ii-I-IV-I-IV-I-iv(min)-I-iv(min)-I-vi-IV-V-I-vi-IV-V"
"The Beatles","Drive My Car","Intro","Gmaj",130,"G-G","http://www.hooktheory.com/theorytab/view/the-beatles/you-cant-do-that","I-I"
"The Beatles","Drive My Car","Verse","Gmaj",130,"G-C-G-G-D-D-G","http://www.hooktheory.com/theorytab/view/the-beatles/you-cant-do-that","I-IV-I-I-V-V-I"
