"","artist","song","song_parts","chords","link"
"154","Katy Perry","Firework","Bridge","fm-Db-Ab","http://www.hooktheory.com/theorytab/view/katy-perry/firework"
"155","Katy Perry","Dark Horse","Intro","Gb-Dbbbm-Ab-Gb-Dbbbm","http://www.hooktheory.com/theorytab/view/katy-perry/dark-horse"
"156","Katy Perry","Dark Horse","Verse","b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm","http://www.hooktheory.com/theorytab/view/katy-perry/dark-horse"
"157","Katy Perry","Dark Horse","Pre-Chorus","Gb-Dbbbm-Ab-Gb-Dbbbm-Ab-Gb-Dbbbm-Ab-Gb-Dbbbm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm-b-bm","http://www.hooktheory.com/theorytab/view/katy-perry/dark-horse"
"158","Katy Perry","California Gurls","Intro","F-Bb-C-dm-F-Bb-C-dm","http://www.hooktheory.com/theorytab/view/katy-perry/california-gurls"
"159","Katy Perry","California Gurls","Verse","F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm","http://www.hooktheory.com/theorytab/view/katy-perry/california-gurls"
"160","Katy Perry","California Gurls","Pre-Chorus","C-dm-Bb-C-dm-Bb","http://www.hooktheory.com/theorytab/view/katy-perry/california-gurls"
"161","Katy Perry","California Gurls","Chorus","F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm","http://www.hooktheory.com/theorytab/view/katy-perry/california-gurls"
"162","Katy Perry","ET","Pre-Chorus","fm-Db-Ebbbm-Db-Eb-Db-C","http://www.hooktheory.com/theorytab/view/katy-perry/et"
"163","Katy Perry","ET","Chorus","Db-Eb-fm-Ab-Db-Eb-fm-Ab-Db-Eb-fm-Ab-Db-Eb-fm-Ab","http://www.hooktheory.com/theorytab/view/katy-perry/et"
"164","Katy Perry","ET","Bridge","b-bm-Db-fm-Eb-fm-b-bm-Db-fm-Eb-C","http://www.hooktheory.com/theorytab/view/katy-perry/et"
"165","Katy Perry","Teenage Dream","Verse","E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm","http://www.hooktheory.com/theorytab/view/katy-perry/teenage-dream"
"166","Katy Perry","Teenage Dream","Chorus","E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4","http://www.hooktheory.com/theorytab/view/katy-perry/teenage-dream"
"167","Katy Perry","Teenage Dream","Bridge","E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-gm-Fsus4-E-bmaj7-E-bmaj7-gm-Fsus4-E-bmaj7-E-bmaj7-gm-Fsus4","http://www.hooktheory.com/theorytab/view/katy-perry/teenage-dream"
"168","Katy Perry","Last Friday Night TGIF","Verse","B-g#m7-d#m7-C#","http://www.hooktheory.com/theorytab/view/katy-perry/last-friday-night-tgif"
"169","Katy Perry","Last Friday Night TGIF","Pre-Chorus","B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#-B-g#m7-d#m7-C#","http://www.hooktheory.com/theorytab/view/katy-perry/last-friday-night-tgif"
"170","Katy Perry","Roar","Verse","Bb-cm-gm","http://www.hooktheory.com/theorytab/view/katy-perry/roar"
"171","Katy Perry","Roar","Pre-Chorus","Bb-cm-gm","http://www.hooktheory.com/theorytab/view/katy-perry/roar"
"172","Katy Perry","Roar","Chorus","gm-Eb-Bb-cm-gm-Eb","http://www.hooktheory.com/theorytab/view/katy-perry/roar"
"173","Katy Perry","Hot N Cold","Verse","G-D-am-C-G-D-am-C-G-D-am-C-G-D-am-C","http://www.hooktheory.com/theorytab/view/katy-perry/hot-n-cold"
"174","Katy Perry","Hot N Cold","Chorus","G-D-am-C-G-D-am-C-G-D-am-C-G-D-am-C","http://www.hooktheory.com/theorytab/view/katy-perry/hot-n-cold"
"175","Katy Perry","Hot N Cold","Bridge","em-C-G-D-em-C-G-D","http://www.hooktheory.com/theorytab/view/katy-perry/hot-n-cold"
"176","Katy Perry","Waking Up In Vegas","Chorus","F-C-Bb-C-F-C-Bb-C","http://www.hooktheory.com/theorytab/view/katy-perry/waking-up-in-vegas"
"177","Katy Perry","I Kissed A Girl","Verse","am-em-C6-dm-F-am-em-C6-dm-F-am-em-C6-dm-F-am-em-C6-dm-F-E","http://www.hooktheory.com/theorytab/view/katy-perry/i-kissed-a-girl"
"178","Katy Perry","I Kissed A Girl","Chorus","am-C-dm-F-E-am-C-dm-F-E-am-C-D-F-E-am-C-dm-F-E","http://www.hooktheory.com/theorytab/view/katy-perry/i-kissed-a-girl"
"179","Katy Perry","I Kissed A Girl","Bridge","F-em-am-G-F-em-am-G-dm","http://www.hooktheory.com/theorytab/view/katy-perry/i-kissed-a-girl"
"180","Katy Perry","Birthday","Verse","Emaj7-c#m7-Emaj7-c#m7-B-Emaj7-c#m7-Emaj7-c#m7-B","http://www.hooktheory.com/theorytab/view/katy-perry/birthday"
"181","Katy Perry","Birthday","Pre-Chorus","Emaj7-c#m7-Emaj7-c#m7-B-Emaj7-c#m7-Emaj7-c#m7-B","http://www.hooktheory.com/theorytab/view/katy-perry/birthday"
"182","Katy Perry","Birthday","Chorus","Emaj7-c#m7-Emaj7-c#m7-B-Emaj7-c#m7-Emaj7-c#m7-B","http://www.hooktheory.com/theorytab/view/katy-perry/birthday"
"183","Katy Perry","Unconditionally","Verse","em-C(add9)-G-D-em-C(add9)-G-D","http://www.hooktheory.com/theorytab/view/katy-perry/unconditionally"
"184","Katy Perry","Unconditionally","Chorus","em-C(add9)-G-em-C(add9)-G-em-C(add9)-G-em-C(add9)-G-D","http://www.hooktheory.com/theorytab/view/katy-perry/unconditionally"
"185","Katy Perry","Wide Awake","Verse","gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C","http://www.hooktheory.com/theorytab/view/katy-perry/wide-awake"
"186","Katy Perry","Wide Awake","Chorus","gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C-gm-Bb-F-C","http://www.hooktheory.com/theorytab/view/katy-perry/wide-awake"
"187","Katy Perry","The One That Got Away","Verse","E-g#m-c#m","http://www.hooktheory.com/theorytab/view/katy-perry/the-one-that-got-away"
"188","Katy Perry","The One That Got Away","Chorus","E-g#m-c#m-A-E-g#m-c#m-A","http://www.hooktheory.com/theorytab/view/katy-perry/the-one-that-got-away"
"189","Katy Perry","The One That Got Away","Bridge","g#m7-c#m-f#m-B-c#m-f#m-B-c#m-f#m-B-B7","http://www.hooktheory.com/theorytab/view/katy-perry/the-one-that-got-away"
"190","Katy Perry","This Is How We Do","Intro","am-G-C-F-G-am-G-C-F-G","http://www.hooktheory.com/theorytab/view/katy-perry/this-is-how-we-do"
"191","Katy Perry","This Is How We Do","Chorus","am-G-C-F-G-am-G-C-F-G-am-G-C-F-G-am-G-C-F-G","http://www.hooktheory.com/theorytab/view/katy-perry/this-is-how-we-do"
"192","Katy Perry","Legendary Lovers","Verse","C-G-em-D-C-G-em-D","http://www.hooktheory.com/theorytab/view/katy-perry/legendary-lovers"
"193","Katy Perry","Legendary Lovers","Pre-Chorus","C-G-em-D-C-G-em-D","http://www.hooktheory.com/theorytab/view/katy-perry/legendary-lovers"
"194","Katy Perry","Legendary Lovers","Chorus","C-G-em-D-C-G-em-D-C-G-em-D-C-G-em-D","http://www.hooktheory.com/theorytab/view/katy-perry/legendary-lovers"
"195","Katy Perry","Dressin' Up","Verse","am-F-dm-E-am-F-dm-E-am-F-dm-E-am-F-dm","http://www.hooktheory.com/theorytab/view/katy-perry/dressin-up"
"196","Katy Perry","Dressin' Up","Chorus","am-F-dm-E-am-F-dm-E","http://www.hooktheory.com/theorytab/view/katy-perry/dressin-up"
"197","Katy Perry","Lost","Verse","C-F-Bb-C-F-Bb-C-am-G-F-C-F-Bb-C-F-Bb-C-am-G-em","http://www.hooktheory.com/theorytab/view/katy-perry/lost"
"198","Katy Perry","Lost","Chorus","F-G-C-am-F-G-C-F","http://www.hooktheory.com/theorytab/view/katy-perry/lost"
"199","Katy Perry","Thinking of You","Verse","E-B-c#m7-A-E-B-c#m7-A","http://www.hooktheory.com/theorytab/view/katy-perry/thinking-of-you"
"200","Katy Perry","Thinking of You","Pre-Chorus","B-c#m7-A-B-c#m7-A-E-am","http://www.hooktheory.com/theorytab/view/katy-perry/thinking-of-you"
"201","Katy Perry","Thinking of You","Chorus","E-f#m7-A-B-E-f#m7-A-am","http://www.hooktheory.com/theorytab/view/katy-perry/thinking-of-you"
"202","Katy Perry","Part Of Me","Verse","dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C","http://www.hooktheory.com/theorytab/view/katy-perry/part-of-me"
"203","Katy Perry","Part Of Me","Chorus","dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C-dm-F-Bb-C","http://www.hooktheory.com/theorytab/view/katy-perry/part-of-me"
"204","Katy Perry","Part Of Me","Bridge","C-dm-F","http://www.hooktheory.com/theorytab/view/katy-perry/part-of-me"
"205","Katy Perry","Rise","Chorus","d#m-d#sus4-d#m-B-Bmaj7-B6-F#-A#sus4-A#-d#m-d#sus4-d#m-B-Bmaj7-B6-F#-A#sus4-A#","http://www.hooktheory.com/theorytab/view/katy-perry/rise"
"206","Katy Perry","Swish Swish","Verse","a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7","http://www.hooktheory.com/theorytab/view/katy-perry/bon-appetit"
"207","Katy Perry","Swish Swish","Chorus","a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-a#m-F#maj7-Bmaj7-F#maj7-Bmaj7-F#maj7-Bmaj7","http://www.hooktheory.com/theorytab/view/katy-perry/bon-appetit"
"208","Katy Perry","WALKING ON AIR","Verse","cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7","http://www.hooktheory.com/theorytab/view/katy-perry/swish-swish"
"209","Katy Perry","WALKING ON AIR","Verse","cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-fm-Eb-Abbbm-fm-Eb-Abbbm","http://www.hooktheory.com/theorytab/view/katy-perry/swish-swish"
"210","Katy Perry","WALKING ON AIR","Pre-Chorus","fm-Eb-Abbbm-fm-Eb-Abbbm","http://www.hooktheory.com/theorytab/view/katy-perry/swish-swish"
"211","Katy Perry","WALKING ON AIR","Chorus","cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7-gm7-fm7-cm7-A-bmaj7","http://www.hooktheory.com/theorytab/view/katy-perry/swish-swish"
"212","Katy Perry","Peacock","Intro","f#m-E-c#m-D-f#m-E-c#m","http://www.hooktheory.com/theorytab/view/katy-perry/walking-on-air"
"213","Katy Perry","Chained To The Rhythm","Verse","gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C-gm-F-C","http://www.hooktheory.com/theorytab/view/katy-perry/peacock"
"214","Katy Perry","Chained To The Rhythm","Chorus","gm-F-C-C7-gm-F-C-C7-gm-F-C-C7-C-dm-C-dm","http://www.hooktheory.com/theorytab/view/katy-perry/peacock"
"215","Katy Perry","Bon Appetit","Chorus","am-a7sus4-am-a7sus4-dm7-d7sus2-dm7-d7sus2-F-Fmaj7-F-Fmaj7-C-em7","http://www.hooktheory.com/theorytab/view/katy-perry/chained-to-the-rhythm"
"216","Drake","Hotline Bling","Chorus","B-bmaj7-am7-B-bmaj7-am7-B-bmaj7-am7-B-bmaj7-am7","http://www.hooktheory.com/theorytab/view/drake/hotline-bling"
"217","Drake","Hotline Bling","Chorus","B-bmaj7-am7-B-bmaj7-am7-B-bmaj7-am7-C-D","http://www.hooktheory.com/theorytab/view/drake/hotline-bling"
"218","Drake","Hold On We're Going Home","Verse","","http://www.hooktheory.com/theorytab/view/drake/hold-on-were-going-home"
"219","Drake","Hold On We're Going Home","Chorus","E(add9)-bm-Amaj7-Dmaj7-D(add9)-f#m-E(add9)-bm","http://www.hooktheory.com/theorytab/view/drake/hold-on-were-going-home"
"220","Drake","Trophies","Intro","cm-Bb-cm-Bb-cm","http://www.hooktheory.com/theorytab/view/drake/trophies"
"221","Drake","Take Care","Verse","cm-Bb-Ab-cm-Bb-Ab-cm-Bb-Ab-cm-Bb-Ab","http://www.hooktheory.com/theorytab/view/drake/take-care"
"222","Drake","Headlines","Pre-Chorus","D-c#m-bm-c#m-D-c#m-bm-c#m-D-bm-c#m-D-c#m-bm-c#m-D-c#m-bm","http://www.hooktheory.com/theorytab/view/drake/headlines"
"223","Drake","Marvin's Room","Chorus","F-G-em-C-bo-G-am-C","http://www.hooktheory.com/theorytab/view/drake/marvins-room"
"224","Drake","One Dance","Verse","f#m-A-bm-f#m-A","http://www.hooktheory.com/theorytab/view/drake/one-dance"
"225","Drake","Pop Style","Intro","bm-a#o-bm-a#o-bm-a#o-em-a#o","http://www.hooktheory.com/theorytab/view/drake/pop-style"
"226","Drake","Controlla","Verse","d#m-B-g#m","http://www.hooktheory.com/theorytab/view/drake/duppy-freestyle"
"227","Drake","God's Plan","Chorus","Db-cm-Db-cm-Db-cm-Db-cm","http://www.hooktheory.com/theorytab/view/drake/in-my-feelings"
"228","Drake","Duppy Freestyle","Intro","g#m7-d#7sus2","http://www.hooktheory.com/theorytab/view/drake/childs-play"
"229","Drake","In My Feelings","Intro","cm7-bm7-b-bm7-b-bm7-fm7-cm7-bm7-b-bm7-b-bm7-fm7","http://www.hooktheory.com/theorytab/view/drake/nice-for-what"
"230","Drake","In My Feelings","Chorus","fm-cm7-bm7-b-bm7-b-bm7-fm7","http://www.hooktheory.com/theorytab/view/drake/nice-for-what"
"231","Drake","Child's Play","Chorus","d#m7-e#m7-a#m7-e#m7-d#m7-e#m7-a#m7-e#m7-d#m7-e#m7-a#m7-e#m7-d#m7-e#m7-a#m7-e#m7","http://www.hooktheory.com/theorytab/view/drake/controlla"
"232","Drake","Nice For What","Verse","cm7-dm7-cm7-dm7-cm7-dm7-gm-ao-cm7-dm7-cm7","http://www.hooktheory.com/theorytab/view/drake/gods-plan"
